EVI,NDVI,elevation,label,loss_year,mean_temp,slope,total_precip,longitude,latitude,year,NDVI_lag1,NDVI_roll3,NDVI_delta
2.7639386475593373,0.30481240153312683,50,0,8,296.95800035279495,0.1327478140592575,3.9928532931020158,89.9236057285744,26.295934154388693,2020,0.32124149799346924,0.2988499502340953,-0.016429096460342407
2.014510666209297,0.2665252387523651,50,0,8,297.2567425744081,0.1327478140592575,3.051412339571378,89.9236057285744,26.295934154388693,2021,0.30481240153312683,0.2975263794263204,-0.03828716278076172
2.0977214536869755,0.32258370518684387,50,0,8,296.8366615916625,0.1327478140592575,4.040332122762887,89.9236057285744,26.295934154388693,2022,0.2665252387523651,0.29797378182411194,0.05605846643447876
2.2670790746248697,0.30661213397979736,50,0,8,297.57317991644516,0.1327478140592575,3.646902145167985,89.9236057285744,26.295934154388693,2023,0.32258370518684387,0.29857369263966876,-0.01597157120704651
1.8664745088106698,0.22942420840263367,72,0,11,296.5508831686729,0.11593621224164963,4.173574765856117,89.9236057285744,26.592378198148136,2015,,0.22942420840263367,
1.690850027070926,0.23909048736095428,81,0,7,296.5508831686729,0.08698111027479172,4.173574765856117,89.91911415215381,26.632802385933516,2015,,0.23909048736095428,
1.8876146912023413,0.2663438022136688,81,0,7,296.9077263800523,0.08698111027479172,3.1983137346315935,89.91911415215381,26.632802385933516,2016,0.23909048736095428,0.25271714478731155,0.02725331485271454
1.8412183170808496,0.24977979063987732,81,0,7,296.69113969876105,0.08698111027479172,3.6638346436600244,89.91911415215381,26.632802385933516,2017,0.2663438022136688,0.2517380267381668,-0.016564011573791504
1.9816524483623046,0.26699018478393555,81,0,7,296.54246689308866,0.08698111027479172,2.7096264799508205,89.91911415215381,26.632802385933516,2018,0.24977979063987732,0.2610379258791606,0.017210394144058228
2.109904344360303,0.29698458313941956,81,0,7,296.8162186128936,0.08698111027479172,3.8949811706395323,89.91911415215381,26.632802385933516,2019,0.26699018478393555,0.27125151952107746,0.02999439835548401
1.940828227153076,0.2594913840293884,81,0,7,296.4170260970733,0.08698111027479172,4.00962379006647,89.91911415215381,26.632802385933516,2020,0.29698458313941956,0.2744887173175812,-0.03749319911003113
1.940463497590102,0.26511964201927185,81,0,7,296.5008416894598,0.08698111027479172,3.1145566359790777,89.91911415215381,26.632802385933516,2021,0.2594913840293884,0.2738652030626933,0.005628257989883423
1.852188037454615,0.2824772298336029,81,0,7,296.218831784409,0.08698111027479172,3.3945353767473385,89.91911415215381,26.632802385933516,2022,0.26511964201927185,0.2690294186274211,0.017357587814331055
2.0669273987339447,0.2901735007762909,81,0,7,296.9393213161614,0.08698111027479172,3.565304667970338,89.91911415215381,26.632802385933516,2023,0.2824772298336029,0.27925679087638855,0.007696270942687988
2.7220132826847125,0.2762030363082886,48,1,23,297.5253649613641,0.6635901927947998,3.2122686571884707,89.9325888814156,26.206102625976744,2016,,0.2762030363082886,
2.8675510523841856,0.2759999930858612,48,1,23,297.20133564609336,0.6635901927947998,4.036350903211073,89.9325888814156,26.206102625976744,2017,0.2762030363082886,0.2761015146970749,-0.00020304322242736816
2.963742794035555,0.2884756624698639,48,1,23,297.1624496797995,0.6635901927947998,2.7743368287953487,89.9325888814156,26.206102625976744,2018,0.2759999930858612,0.2802262306213379,0.012475669384002686
2.7815648596676135,0.3502275049686432,48,1,23,297.2659063512421,0.6635901927947998,4.216542626366156,89.9325888814156,26.206102625976744,2019,0.2884756624698639,0.30490105350812274,0.0617518424987793
2.941565873118527,0.34314003586769104,48,1,23,297.1662653942935,0.6635901927947998,3.7001441064288514,89.9325888814156,26.206102625976744,2020,0.3502275049686432,0.3272810677687327,-0.0070874691009521484
2.7182852478045385,0.29638370871543884,48,1,23,297.48390461486196,0.6635901927947998,2.8630294457706427,89.9325888814156,26.206102625976744,2021,0.34314003586769104,0.3299170831839244,-0.0467563271522522
2.7859703286562687,0.3341001570224762,48,1,23,297.07323908991407,0.6635901927947998,3.787174566705911,89.9325888814156,26.206102625976744,2022,0.29638370871543884,0.324541300535202,0.037716448307037354
1.7012504778026538,0.2031499445438385,52,0,2,296.8847504038842,0.25872406363487244,4.508905773694366,89.928097304995,26.336358342174073,2015,,0.2031499445438385,
1.4214316168458951,0.23955132067203522,52,0,2,297.35115874553543,0.25872406363487244,3.4010860390472963,89.928097304995,26.336358342174073,2016,0.2031499445438385,0.22135063260793686,0.036401376128196716
